1.809515840000000000e+08,1.807020880000000000e+08,1.828501890000000000e+08,1.814449480000000000e+08,1.829921500000000000e+08,1.814448530000000000e+08,1.811638240000000000e+08,1.812575700000000000e+08,1.811057060000000000e+08,1.831771770000000000e+08,1.812523350000000000e+08,1.810235570000000000e+08,1.811154420000000000e+08,1.813131790000000000e+08,1.821205350000000000e+08,1.810247420000000000e+08,1.815359180000000000e+08,1.824790570000000000e+08,1.808190340000000000e+08,1.820182680000000000e+08,1.808837790000000000e+08,1.821168910000000000e+08,1.833809140000000000e+08,1.814005290000000000e+08,1.809765590000000000e+08,1.807525160000000000e+08,1.822684310000000000e+08,1.807887450000000000e+08,1.813504110000000000e+08,1.809919700000000000e+08,1.819664940000000000e+08,1.815863430000000000e+08,1.825717400000000000e+08,1.834637960000000000e+08,1.815723680000000000e+08,1.813207840000000000e+08,1.812921800000000000e+08,1.830832500000000000e+08,1.847990010000000000e+08,1.808463870000000000e+08,1.812300320000000000e+08,1.813876960000000000e+08,1.839840450000000000e+08,1.865523680000000000e+08,1.819287660000000000e+08,1.827038360000000000e+08,1.819067490000000000e+08,1.819160330000000000e+08,1.816936390000000000e+08,1.818012550000000000e+08,1.839385480000000000e+08,1.841033640000000000e+08,1.820431200000000000e+08,1.833679560000000000e+08,1.826944100000000000e+08,1.818901490000000000e+08,1.836831680000000000e+08,1.862855630000000000e+08,1.818225180000000000e+08,1.818481680000000000e+08,1.819280440000000000e+08,1.817509800000000000e+08,1.867898590000000000e+08,1.816366760000000000e+08,1.838458940000000000e+08,1.818464620000000000e+08,1.837850150000000000e+08,1.818231720000000000e+08,1.833264470000000000e+08,1.839055000000000000e+08,1.819556340000000000e+08,1.816289070000000000e+08,1.818294880000000000e+08,1.816986390000000000e+08,1.877172130000000000e+08,1.816613190000000000e+08,1.822394510000000000e+08,1.838228250000000000e+08,1.838656750000000000e+08,1.822657460000000000e+08,1.818335850000000000e+08,1.823132560000000000e+08,1.818298040000000000e+08,1.818729580000000000e+08,1.817788880000000000e+08,1.837341230000000000e+08,1.815612670000000000e+08,1.817743730000000000e+08,1.818489280000000000e+08,1.816789240000000000e+08,1.840690550000000000e+08,1.833119750000000000e+08,1.817929170000000000e+08,1.829607540000000000e+08,1.836398390000000000e+08,1.837317770000000000e+08,1.838355070000000000e+08,1.818911870000000000e+08,1.865774140000000000e+08,1.818787160000000000e+08
1.813862240000000000e+08,1.808253660000000000e+08,1.812886410000000000e+08,1.812750730000000000e+08,1.813728050000000000e+08,1.826033110000000000e+08,1.846095000000000000e+08,1.824044780000000000e+08,1.822323130000000000e+08,1.844869610000000000e+08,1.828071990000000000e+08,1.818913510000000000e+08,1.821902020000000000e+08,1.829958230000000000e+08,1.813576420000000000e+08,1.818961870000000000e+08,1.837586990000000000e+08,1.824225900000000000e+08,1.821727750000000000e+08,1.823617230000000000e+08,1.819249260000000000e+08,1.820329650000000000e+08,1.820890010000000000e+08,1.820621010000000000e+08,1.828316120000000000e+08,1.821544820000000000e+08,1.819421800000000000e+08,1.819919190000000000e+08,1.820743880000000000e+08,1.823255350000000000e+08,1.823817580000000000e+08,1.821893450000000000e+08,1.815557280000000000e+08,1.818779830000000000e+08,1.818085860000000000e+08,1.815422170000000000e+08,1.831387280000000000e+08,1.815983800000000000e+08,1.840810010000000000e+08,1.821820280000000000e+08,1.830970280000000000e+08,1.823041530000000000e+08,1.833574700000000000e+08,1.859328080000000000e+08,1.816488820000000000e+08,1.819698160000000000e+08,1.822166120000000000e+08,1.814636120000000000e+08,1.811371800000000000e+08,1.814759750000000000e+08,1.815531960000000000e+08,1.807378240000000000e+08,1.832472260000000000e+08,1.829181720000000000e+08,1.809140720000000000e+08,1.822882760000000000e+08,1.819344880000000000e+08,1.819689210000000000e+08,1.863078180000000000e+08,1.835563570000000000e+08,1.833975510000000000e+08,1.840626060000000000e+08,1.851950290000000000e+08,1.841252320000000000e+08,1.816973000000000000e+08,1.830382570000000000e+08,1.840815360000000000e+08,1.819638190000000000e+08,1.816400290000000000e+08,1.814443690000000000e+08,1.819873880000000000e+08,1.839506430000000000e+08,1.870847340000000000e+08,1.816660340000000000e+08,1.849451790000000000e+08,1.819373830000000000e+08,1.840301770000000000e+08,1.820035720000000000e+08,1.834374160000000000e+08,1.825034530000000000e+08,1.815089910000000000e+08,1.842578670000000000e+08,1.871647890000000000e+08,1.841201590000000000e+08,1.821134120000000000e+08,1.819790730000000000e+08,1.824299330000000000e+08,1.821437210000000000e+08,1.822872370000000000e+08,1.818379840000000000e+08,1.818679850000000000e+08,1.819678750000000000e+08,1.818019060000000000e+08,1.825053700000000000e+08,1.817619180000000000e+08,1.840387450000000000e+08,1.828575120000000000e+08,1.837462150000000000e+08,1.832367070000000000e+08,1.817054350000000000e+08
1.821544330000000000e+08,1.816580940000000000e+08,1.819360190000000000e+08,1.825707290000000000e+08,1.819160560000000000e+08,1.840263040000000000e+08,1.817787420000000000e+08,1.835816200000000000e+08,1.819885610000000000e+08,1.844798080000000000e+08,1.822270440000000000e+08,1.819315150000000000e+08,1.817947580000000000e+08,1.819613160000000000e+08,1.817510810000000000e+08,1.820229650000000000e+08,1.814816070000000000e+08,1.819982980000000000e+08,1.813480410000000000e+08,1.819195900000000000e+08,1.820149440000000000e+08,1.823937080000000000e+08,1.853879220000000000e+08,1.816574130000000000e+08,1.836817750000000000e+08,1.827826480000000000e+08,1.819949210000000000e+08,1.813552510000000000e+08,1.816619790000000000e+08,1.811817150000000000e+08,1.817308090000000000e+08,1.821257610000000000e+08,1.811163570000000000e+08,1.815795930000000000e+08,1.815494510000000000e+08,1.815957380000000000e+08,1.819687180000000000e+08,1.816206580000000000e+08,1.816345400000000000e+08,1.837197700000000000e+08,1.820127960000000000e+08,1.820092740000000000e+08,1.818318600000000000e+08,1.823119770000000000e+08,1.819781820000000000e+08,1.802809040000000000e+08,1.817750390000000000e+08,1.819160040000000000e+08,1.820412580000000000e+08,1.814420310000000000e+08,1.814640790000000000e+08,1.834870530000000000e+08,1.835240510000000000e+08,1.832992970000000000e+08,1.834454370000000000e+08,1.844823390000000000e+08,1.830256310000000000e+08,1.814117830000000000e+08,1.812499030000000000e+08,1.815868740000000000e+08,1.833873230000000000e+08,1.808042970000000000e+08,1.840353580000000000e+08,1.810692380000000000e+08,1.831896700000000000e+08,1.813447220000000000e+08,1.831416120000000000e+08,1.842564470000000000e+08,1.833962960000000000e+08,1.837954770000000000e+08,1.833929420000000000e+08,1.835552810000000000e+08,1.838720320000000000e+08,1.832858810000000000e+08,1.839559790000000000e+08,1.828658260000000000e+08,1.830093140000000000e+08,1.819060780000000000e+08,1.813237350000000000e+08,1.815689010000000000e+08,1.812721040000000000e+08,1.810333560000000000e+08,1.812569080000000000e+08,1.810349410000000000e+08,1.828025100000000000e+08,1.809231300000000000e+08,1.812341210000000000e+08,1.810233990000000000e+08,1.807451710000000000e+08,1.840895120000000000e+08,1.833288800000000000e+08,1.831822490000000000e+08,1.817930450000000000e+08,1.838793850000000000e+08,1.835860890000000000e+08,1.838517390000000000e+08,1.834480520000000000e+08,1.815117100000000000e+08,1.818008420000000000e+08,1.832102710000000000e+08
1.826924720000000000e+08,1.823774260000000000e+08,1.822757230000000000e+08,1.834857090000000000e+08,1.818142060000000000e+08,1.823555710000000000e+08,1.831276740000000000e+08,1.822304640000000000e+08,1.826083320000000000e+08,1.816379270000000000e+08,1.827038200000000000e+08,1.820603360000000000e+08,1.818880950000000000e+08,1.838619200000000000e+08,1.823330530000000000e+08,1.817924690000000000e+08,1.811891610000000000e+08,1.809511220000000000e+08,1.810255510000000000e+08,1.819752760000000000e+08,1.814991580000000000e+08,1.827071380000000000e+08,1.818972210000000000e+08,1.836701930000000000e+08,1.823263520000000000e+08,1.832110700000000000e+08,1.815861160000000000e+08,1.819849040000000000e+08,1.840513020000000000e+08,1.819931640000000000e+08,1.834628780000000000e+08,1.846147030000000000e+08,1.821371620000000000e+08,1.817727040000000000e+08,1.816840630000000000e+08,1.839727280000000000e+08,1.818417020000000000e+08,1.814294850000000000e+08,1.818272720000000000e+08,1.820769380000000000e+08,1.815352870000000000e+08,1.812865020000000000e+08,1.812301220000000000e+08,1.813901920000000000e+08,1.833297080000000000e+08,1.805567460000000000e+08,1.810892490000000000e+08,1.818412740000000000e+08,1.820177130000000000e+08,1.838612260000000000e+08,1.854686070000000000e+08,1.818183000000000000e+08,1.826758670000000000e+08,1.819779300000000000e+08,1.819051500000000000e+08,1.823717050000000000e+08,1.817854530000000000e+08,1.824053050000000000e+08,1.821316460000000000e+08,1.822496410000000000e+08,1.820713280000000000e+08,1.818076050000000000e+08,1.822832340000000000e+08,1.840875120000000000e+08,1.837074270000000000e+08,1.842127230000000000e+08,1.820419380000000000e+08,1.854307760000000000e+08,1.817840190000000000e+08,1.829268060000000000e+08,1.824103340000000000e+08,1.821502120000000000e+08,1.844022560000000000e+08,1.819760830000000000e+08,1.865539970000000000e+08,1.821969390000000000e+08,1.827487870000000000e+08,1.818355780000000000e+08,1.841003950000000000e+08,1.835852860000000000e+08,1.816777980000000000e+08,1.824898950000000000e+08,1.820089320000000000e+08,1.816822400000000000e+08,1.820398750000000000e+08,1.815216840000000000e+08,1.820574610000000000e+08,1.842604220000000000e+08,1.843377080000000000e+08,1.818486680000000000e+08,1.828762810000000000e+08,1.816400550000000000e+08,1.824555450000000000e+08,1.820759650000000000e+08,1.813969550000000000e+08,1.818562410000000000e+08,1.817780360000000000e+08,1.818277480000000000e+08,1.841407840000000000e+08,1.828190260000000000e+08
1.825442310000000000e+08,1.838559730000000000e+08,1.839699610000000000e+08,1.839170330000000000e+08,1.817112950000000000e+08,1.819430890000000000e+08,1.817510190000000000e+08,1.814627640000000000e+08,1.830558540000000000e+08,1.824679090000000000e+08,1.831275140000000000e+08,1.820984670000000000e+08,1.817100950000000000e+08,1.818589320000000000e+08,1.820777090000000000e+08,1.815382340000000000e+08,1.807917890000000000e+08,1.819508980000000000e+08,1.818147510000000000e+08,1.822087000000000000e+08,1.818348930000000000e+08,1.818072710000000000e+08,1.814463470000000000e+08,1.814764420000000000e+08,1.816614580000000000e+08,1.838141490000000000e+08,1.820912900000000000e+08,1.837402890000000000e+08,1.823961830000000000e+08,1.838142700000000000e+08,1.829924800000000000e+08,1.863976860000000000e+08,1.819604810000000000e+08,1.823915930000000000e+08,1.825057200000000000e+08,1.822601220000000000e+08,1.881983420000000000e+08,1.819642050000000000e+08,1.822964190000000000e+08,1.818846100000000000e+08,1.817506510000000000e+08,1.840146990000000000e+08,1.843691800000000000e+08,1.818874280000000000e+08,1.822328530000000000e+08,1.829176200000000000e+08,1.842468820000000000e+08,1.841552190000000000e+08,1.841317910000000000e+08,1.827099660000000000e+08,1.833182840000000000e+08,1.842436040000000000e+08,1.845750950000000000e+08,1.839649270000000000e+08,1.832843220000000000e+08,1.848113720000000000e+08,1.823557580000000000e+08,1.866199750000000000e+08,1.823453120000000000e+08,1.819170240000000000e+08,1.817367480000000000e+08,1.823153380000000000e+08,1.817825910000000000e+08,1.820752350000000000e+08,1.824119240000000000e+08,1.819827160000000000e+08,1.831134730000000000e+08,1.817279270000000000e+08,1.834749120000000000e+08,1.832034510000000000e+08,1.819245490000000000e+08,1.844349270000000000e+08,1.839545030000000000e+08,1.817363920000000000e+08,1.832107650000000000e+08,1.819626550000000000e+08,1.884914370000000000e+08,1.841887350000000000e+08,1.834111230000000000e+08,1.842849110000000000e+08,1.844272180000000000e+08,1.822022020000000000e+08,1.839076560000000000e+08,1.831163170000000000e+08,1.816129250000000000e+08,1.817229770000000000e+08,1.817953430000000000e+08,1.820372900000000000e+08,1.821809690000000000e+08,1.818274470000000000e+08,1.824779670000000000e+08,1.818966390000000000e+08,1.818207830000000000e+08,1.818502590000000000e+08,1.817391640000000000e+08,1.814347170000000000e+08,1.813016700000000000e+08,1.827369890000000000e+08,1.817918410000000000e+08,1.817343950000000000e+08
1.821010510000000000e+08,1.828129290000000000e+08,1.872282000000000000e+08,1.819081770000000000e+08,1.818891330000000000e+08,1.816632150000000000e+08,1.818123810000000000e+08,1.818156510000000000e+08,1.823088500000000000e+08,1.827817090000000000e+08,1.816820790000000000e+08,1.828334230000000000e+08,1.811998840000000000e+08,1.816642740000000000e+08,1.812937920000000000e+08,1.819145600000000000e+08,1.818598450000000000e+08,1.816625920000000000e+08,1.819437840000000000e+08,1.814299260000000000e+08,1.816327910000000000e+08,1.862575820000000000e+08,1.850738130000000000e+08,1.857167440000000000e+08,1.828615700000000000e+08,1.822411910000000000e+08,1.817826620000000000e+08,1.825168800000000000e+08,1.826057870000000000e+08,1.829949910000000000e+08,1.820215620000000000e+08,1.845273050000000000e+08,1.818265850000000000e+08,1.830821970000000000e+08,1.817708120000000000e+08,1.821432070000000000e+08,1.819262170000000000e+08,1.823512480000000000e+08,1.817205870000000000e+08,1.840028000000000000e+08,1.836742860000000000e+08,1.819140800000000000e+08,1.819729140000000000e+08,1.817323460000000000e+08,1.838630200000000000e+08,1.836478690000000000e+08,1.839003310000000000e+08,1.817862120000000000e+08,1.816048010000000000e+08,1.853985040000000000e+08,1.837771920000000000e+08,1.826548840000000000e+08,1.821777030000000000e+08,1.824941440000000000e+08,1.838722540000000000e+08,1.818231150000000000e+08,1.836423750000000000e+08,1.811564000000000000e+08,1.836727640000000000e+08,1.836190790000000000e+08,1.837651540000000000e+08,1.817992540000000000e+08,1.816660030000000000e+08,1.821285530000000000e+08,1.828411460000000000e+08,1.838698420000000000e+08,1.826863230000000000e+08,1.818263370000000000e+08,1.833746040000000000e+08,1.819658500000000000e+08,1.833543760000000000e+08,1.845564950000000000e+08,1.836746750000000000e+08,1.824685650000000000e+08,1.836444320000000000e+08,1.828487540000000000e+08,1.817740400000000000e+08,1.818641560000000000e+08,1.819351230000000000e+08,1.823578960000000000e+08,1.815801160000000000e+08,1.813648330000000000e+08,1.832854460000000000e+08,1.818487670000000000e+08,1.837409800000000000e+08,1.822771330000000000e+08,1.817712990000000000e+08,1.833369120000000000e+08,1.833265370000000000e+08,1.821401780000000000e+08,1.823714590000000000e+08,1.821112680000000000e+08,1.837638460000000000e+08,1.833788510000000000e+08,1.826857300000000000e+08,1.811340180000000000e+08,1.842309280000000000e+08,1.815975800000000000e+08,1.845738550000000000e+08,1.815731640000000000e+08
1.844969620000000000e+08,1.843394710000000000e+08,1.817131530000000000e+08,1.823790730000000000e+08,1.828087710000000000e+08,1.843543670000000000e+08,1.816785740000000000e+08,1.836333970000000000e+08,1.820523380000000000e+08,1.821790420000000000e+08,1.819346850000000000e+08,1.824744190000000000e+08,1.821695960000000000e+08,1.817425120000000000e+08,1.818383600000000000e+08,1.818559890000000000e+08,1.844958960000000000e+08,1.837370870000000000e+08,1.819876040000000000e+08,1.818038940000000000e+08,1.820043000000000000e+08,1.819967400000000000e+08,1.819299900000000000e+08,1.832126360000000000e+08,1.819460030000000000e+08,1.821229500000000000e+08,1.848878180000000000e+08,1.839329120000000000e+08,1.882149530000000000e+08,1.839232690000000000e+08,1.828320670000000000e+08,1.840829220000000000e+08,1.819216590000000000e+08,1.820406950000000000e+08,1.822162350000000000e+08,1.860700480000000000e+08,1.817478160000000000e+08,1.814732980000000000e+08,1.814394010000000000e+08,1.832452190000000000e+08,1.826534000000000000e+08,1.835196800000000000e+08,1.822895170000000000e+08,1.818525770000000000e+08,1.818544840000000000e+08,1.817849860000000000e+08,1.829081030000000000e+08,1.823103180000000000e+08,1.814607460000000000e+08,1.817298560000000000e+08,1.813979250000000000e+08,1.819747280000000000e+08,1.817570740000000000e+08,1.832936600000000000e+08,1.816136420000000000e+08,1.815632260000000000e+08,1.816484850000000000e+08,1.814467780000000000e+08,1.833635100000000000e+08,1.816564400000000000e+08,1.817995720000000000e+08,1.818286790000000000e+08,1.816591900000000000e+08,1.836417890000000000e+08,1.815486020000000000e+08,1.818526390000000000e+08,1.826326810000000000e+08,1.816797050000000000e+08,1.816412700000000000e+08,1.816919120000000000e+08,1.835372180000000000e+08,1.854204620000000000e+08,1.815808910000000000e+08,1.820623960000000000e+08,1.812064530000000000e+08,1.814149600000000000e+08,1.814366840000000000e+08,1.832658390000000000e+08,1.825154100000000000e+08,1.826755940000000000e+08,1.819810300000000000e+08,1.815713750000000000e+08,1.835446060000000000e+08,1.837465480000000000e+08,1.824451530000000000e+08,1.821627010000000000e+08,1.821221940000000000e+08,1.829703560000000000e+08,1.807190050000000000e+08,1.839451440000000000e+08,1.815176180000000000e+08,1.817321420000000000e+08,1.843880030000000000e+08,1.837652980000000000e+08,1.827631890000000000e+08,1.807783810000000000e+08,1.819478000000000000e+08,1.830838020000000000e+08,1.834129220000000000e+08,1.820765440000000000e+08
1.818901920000000000e+08,1.811475670000000000e+08,1.840075360000000000e+08,1.813226630000000000e+08,1.822688150000000000e+08,1.818243360000000000e+08,1.817889360000000000e+08,1.816757170000000000e+08,1.817241630000000000e+08,1.818418950000000000e+08,1.835951310000000000e+08,1.824520060000000000e+08,1.819609380000000000e+08,1.820149120000000000e+08,1.816020180000000000e+08,1.824755810000000000e+08,1.844157390000000000e+08,1.889224900000000000e+08,1.825643580000000000e+08,1.816408420000000000e+08,1.816475080000000000e+08,1.833711120000000000e+08,1.816794470000000000e+08,1.820748800000000000e+08,1.838434880000000000e+08,1.814266690000000000e+08,1.837482240000000000e+08,1.821399730000000000e+08,1.837252010000000000e+08,1.828806890000000000e+08,1.847950340000000000e+08,1.818240390000000000e+08,1.818532960000000000e+08,1.819092930000000000e+08,1.820761450000000000e+08,1.872076300000000000e+08,1.825790300000000000e+08,1.822317250000000000e+08,1.841527440000000000e+08,1.816996370000000000e+08,1.818541060000000000e+08,1.824574300000000000e+08,1.853145570000000000e+08,1.814916020000000000e+08,1.817791680000000000e+08,1.815773660000000000e+08,1.817487740000000000e+08,1.864846300000000000e+08,1.835275940000000000e+08,1.827772400000000000e+08,1.819834260000000000e+08,1.816485890000000000e+08,1.819052980000000000e+08,1.822059760000000000e+08,1.871801510000000000e+08,1.818822730000000000e+08,1.815816100000000000e+08,1.818395940000000000e+08,1.826520700000000000e+08,1.818349590000000000e+08,1.818762670000000000e+08,1.823044930000000000e+08,1.826060660000000000e+08,1.816410620000000000e+08,1.820406920000000000e+08,1.819965610000000000e+08,1.875705410000000000e+08,1.838240180000000000e+08,1.820157950000000000e+08,1.836149160000000000e+08,1.818271750000000000e+08,1.837268600000000000e+08,1.825155970000000000e+08,1.812170380000000000e+08,1.818174920000000000e+08,1.816357410000000000e+08,1.837766830000000000e+08,1.819195150000000000e+08,1.828581840000000000e+08,1.821498460000000000e+08,1.842488230000000000e+08,1.818227280000000000e+08,1.837199340000000000e+08,1.865534450000000000e+08,1.817561550000000000e+08,1.869509960000000000e+08,1.814092290000000000e+08,1.826163350000000000e+08,1.832985610000000000e+08,1.814563260000000000e+08,1.841133600000000000e+08,1.811684550000000000e+08,1.815420930000000000e+08,1.828520500000000000e+08,1.818212670000000000e+08,1.817415580000000000e+08,1.836465300000000000e+08,1.818363310000000000e+08,1.815346230000000000e+08,1.835573820000000000e+08
1.815350910000000000e+08,1.816147390000000000e+08,1.823310570000000000e+08,1.816842710000000000e+08,1.818798250000000000e+08,1.815755660000000000e+08,1.816587770000000000e+08,1.816984440000000000e+08,1.817836890000000000e+08,1.826627450000000000e+08,1.818488810000000000e+08,1.817519120000000000e+08,1.816976970000000000e+08,1.817465320000000000e+08,1.870143100000000000e+08,1.816876320000000000e+08,1.873628160000000000e+08,1.816772350000000000e+08,1.816696380000000000e+08,1.819936340000000000e+08,1.822580720000000000e+08,1.822720700000000000e+08,1.819508410000000000e+08,1.820327300000000000e+08,1.816933640000000000e+08,1.835415270000000000e+08,1.817023210000000000e+08,1.816524800000000000e+08,1.837283750000000000e+08,1.818848910000000000e+08,1.818218550000000000e+08,1.831545790000000000e+08,1.818420530000000000e+08,1.825780680000000000e+08,1.813906520000000000e+08,1.837120300000000000e+08,1.821814110000000000e+08,1.818858410000000000e+08,1.815233480000000000e+08,1.835836380000000000e+08,1.865146020000000000e+08,1.818724840000000000e+08,1.820805130000000000e+08,1.826031910000000000e+08,1.816606410000000000e+08,1.837552180000000000e+08,1.816995560000000000e+08,1.814874000000000000e+08,1.814106210000000000e+08,1.818977530000000000e+08,1.817981310000000000e+08,1.814068630000000000e+08,1.818646990000000000e+08,1.832805090000000000e+08,1.845575830000000000e+08,1.829246960000000000e+08,1.839682660000000000e+08,1.814333740000000000e+08,1.814914050000000000e+08,1.835680580000000000e+08,1.819494250000000000e+08,1.820459790000000000e+08,1.812845270000000000e+08,1.816052170000000000e+08,1.813815980000000000e+08,1.815151300000000000e+08,1.815277750000000000e+08,1.816418680000000000e+08,1.818762310000000000e+08,1.832575970000000000e+08,1.817120780000000000e+08,1.816133410000000000e+08,1.814199430000000000e+08,1.867234490000000000e+08,1.822071400000000000e+08,1.833961670000000000e+08,1.835883210000000000e+08,1.815770950000000000e+08,1.815478120000000000e+08,1.818361530000000000e+08,1.816725710000000000e+08,1.831175290000000000e+08,1.816752020000000000e+08,1.821287450000000000e+08,1.820955480000000000e+08,1.824824200000000000e+08,1.815270930000000000e+08,1.840967210000000000e+08,1.817479050000000000e+08,1.820075170000000000e+08,1.818456190000000000e+08,1.817442040000000000e+08,1.821665800000000000e+08,1.821064410000000000e+08,1.842723380000000000e+08,1.820495850000000000e+08,1.819192540000000000e+08,1.823563480000000000e+08,1.822765640000000000e+08,1.821434290000000000e+08
1.834269650000000000e+08,1.835834580000000000e+08,1.816549800000000000e+08,1.817661510000000000e+08,1.871108340000000000e+08,1.816187080000000000e+08,1.820511430000000000e+08,1.816884080000000000e+08,1.823690790000000000e+08,1.851072370000000000e+08,1.815858180000000000e+08,1.859707080000000000e+08,1.817106420000000000e+08,1.815154910000000000e+08,1.814213850000000000e+08,1.819485570000000000e+08,1.814676270000000000e+08,1.817860090000000000e+08,1.821641430000000000e+08,1.815259990000000000e+08,1.816999720000000000e+08,1.821625210000000000e+08,1.819246050000000000e+08,1.821444850000000000e+08,1.824886120000000000e+08,1.847352360000000000e+08,1.823181040000000000e+08,1.822568710000000000e+08,1.839615570000000000e+08,1.818293470000000000e+08,1.825599760000000000e+08,1.830975630000000000e+08,1.823534440000000000e+08,1.846866650000000000e+08,1.827270120000000000e+08,1.820166590000000000e+08,1.820631100000000000e+08,1.820192410000000000e+08,1.831779420000000000e+08,1.824384990000000000e+08,1.844126850000000000e+08,1.831806440000000000e+08,1.843968070000000000e+08,1.820593310000000000e+08,1.852570710000000000e+08,1.822486550000000000e+08,1.818943130000000000e+08,1.822448430000000000e+08,1.818359460000000000e+08,1.823972390000000000e+08,1.817755680000000000e+08,1.839139550000000000e+08,1.818654520000000000e+08,1.818918780000000000e+08,1.840314800000000000e+08,1.817974500000000000e+08,1.830276450000000000e+08,1.815470670000000000e+08,1.840856180000000000e+08,1.842992140000000000e+08,1.835473310000000000e+08,1.826848720000000000e+08,1.817845550000000000e+08,1.844224940000000000e+08,1.822509540000000000e+08,1.818337060000000000e+08,1.819454540000000000e+08,1.839939060000000000e+08,1.821168820000000000e+08,1.821136610000000000e+08,1.840288780000000000e+08,1.839380290000000000e+08,1.841521300000000000e+08,1.838549340000000000e+08,1.823825880000000000e+08,1.839453030000000000e+08,1.814811650000000000e+08,1.813240650000000000e+08,1.817798380000000000e+08,1.842081250000000000e+08,1.834684840000000000e+08,1.813013950000000000e+08,1.841295460000000000e+08,1.818907990000000000e+08,1.818109690000000000e+08,1.817830440000000000e+08,1.827874340000000000e+08,1.875490690000000000e+08,1.821353500000000000e+08,1.841184590000000000e+08,1.822779490000000000e+08,1.841338310000000000e+08,1.820967700000000000e+08,1.819387720000000000e+08,1.836460360000000000e+08,1.816412830000000000e+08,1.845883840000000000e+08,1.822269000000000000e+08,1.841377620000000000e+08,1.840547590000000000e+08
